_id,median_max_forward,median_max_reverse,plc,time
6333ac82233402ab79d16856,-1,-1,28,2022-09-28T10:08:02.000Z
6333ac84233402ab79d1685b,-1,-1,37,2022-09-28T10:08:04.000Z
6333ac84233402ab79d1685d,-1,-1,38,2022-09-28T10:08:04.000Z
6333ac86233402ab79d16861,118.5,103.5,44,2022-09-28T10:08:06.000Z
6333ac86233402ab79d16863,-1,-1,45,2022-09-28T10:08:06.000Z
6333ac86233402ab79d16865,-1,-1,46,2022-09-28T10:08:06.000Z
6333ac88233402ab79d16869,-1,-1,50,2022-09-28T10:08:08.000Z
6333ac88233402ab79d1686b,-1,-1,51,2022-09-28T10:08:08.000Z
6333ac89233402ab79d1686f,-1,-1,56,2022-09-28T10:08:09.000Z
6333ac8a233402ab79d16871,-1,-1,57,2022-09-28T10:08:10.000Z
6333ac8a233402ab79d16873,0,106,59,2022-09-28T10:08:10.000Z
6333ac8b233402ab79d16875,220.8,188.8,60,2022-09-28T10:08:10.000Z
6333ba8c233402ab79d16877,-1,-1,2,2022-09-28T11:07:56.000Z
6333ba8c233402ab79d16879,-1,-1,4,2022-09-28T11:07:56.000Z
6333ba8d233402ab79d1687b,-1,-1,5,2022-09-28T11:07:57.000Z
6333ba8d233402ab79d1687d,-1,-1,7,2022-09-28T11:07:57.000Z
6333ba8e233402ab79d16880,-1,-1,17,2022-09-28T11:07:58.000Z
6333ba90233402ab79d16884,-1,-1,8,2022-09-28T11:07:59.000Z
6333ba91233402ab79d16886,-1,-1,14,2022-09-28T11:08:00.000Z
6333ba91233402ab79d16889,-1,-1,22,2022-09-28T11:08:01.000Z
6333ba92233402ab79d1688b,-1,-1,24,2022-09-28T11:08:01.000Z
6333ba92233402ab79d1688d,-1,-1,25,2022-09-28T11:08:02.000Z
6333ba92233402ab79d1688f,-1,-1,28,2022-09-28T11:08:02.000Z
6333ba94233402ab79d16894,-1,-1,37,2022-09-28T11:08:04.000Z
6333ba94233402ab79d16896,-1,-1,38,2022-09-28T11:08:04.000Z
6333ba96233402ab79d1689a,118.5,103.5,44,2022-09-28T11:08:06.000Z
6333ba96233402ab79d1689c,-1,-1,45,2022-09-28T11:08:06.000Z
6333ba96233402ab79d1689e,-1,-1,46,2022-09-28T11:08:06.000Z
6333ba98233402ab79d168a2,-1,-1,50,2022-09-28T11:08:08.000Z
6333ba98233402ab79d168a4,-1,-1,51,2022-09-28T11:08:08.000Z
6333ba99233402ab79d168a8,-1,-1,56,2022-09-28T11:08:09.000Z
6333ba9a233402ab79d168aa,-1,-1,57,2022-09-28T11:08:09.000Z
6333ba9a233402ab79d168ac,2,190,59,2022-09-28T11:08:10.000Z
6333ba9b233402ab79d168ae,220.8,188.8,60,2022-09-28T11:08:10.000Z
6333c89c233402ab79d168b0,-1,-1,2,2022-09-28T12:07:56.000Z
6333c89c233402ab79d168b2,-1,-1,4,2022-09-28T12:07:56.000Z
6333c89d233402ab79d168b4,-1,-1,5,2022-09-28T12:07:57.000Z
6333c89d233402ab79d168b6,-1,-1,7,2022-09-28T12:07:57.000Z
6333c89e233402ab79d168b9,-1,-1,17,2022-09-28T12:07:58.000Z
6333c8a0233402ab79d168bd,-1,-1,8,2022-09-28T12:07:59.000Z
6333c8a1233402ab79d168bf,-1,-1,14,2022-09-28T12:08:00.000Z
6333c8a1233402ab79d168c2,-1,-1,22,2022-09-28T12:08:01.000Z
6333c8a2233402ab79d168c4,-1,-1,24,2022-09-28T12:08:01.000Z
6333c8a2233402ab79d168c6,-1,-1,25,2022-09-28T12:08:02.000Z
6333c8a2233402ab79d168c8,-1,-1,28,2022-09-28T12:08:02.000Z
6333c8a4233402ab79d168cd,-1,-1,37,2022-09-28T12:08:04.000Z
6333c8a4233402ab79d168cf,-1,-1,38,2022-09-28T12:08:04.000Z
6333c8a6233402ab79d168d3,118.5,103.5,44,2022-09-28T12:08:06.000Z
6333c8a6233402ab79d168d5,-1,-1,45,2022-09-28T12:08:06.000Z
6333c8a6233402ab79d168d7,-1,-1,46,2022-09-28T12:08:06.000Z
6333c8a8233402ab79d168db,-1,-1,50,2022-09-28T12:08:08.000Z
6333c8a8233402ab79d168dd,-1,-1,51,2022-09-28T12:08:08.000Z
6333c8a9233402ab79d168e1,-1,-1,56,2022-09-28T12:08:09.000Z
6333c8a9233402ab79d168e3,-1,-1,57,2022-09-28T12:08:09.000Z
6333c8aa233402ab79d168e5,20,190,59,2022-09-28T12:08:10.000Z
6333c8ab233402ab79d168e7,220.8,188.8,60,2022-09-28T12:08:10.000Z
6333d6ac233402ab79d168e9,-1,-1,2,2022-09-28T13:07:56.000Z
6333d6ac233402ab79d168eb,-1,-1,4,2022-09-28T13:07:56.000Z
6333d6ad233402ab79d168ed,-1,-1,5,2022-09-28T13:07:57.000Z
6333d6ad233402ab79d168ef,-1,-1,7,2022-09-28T13:07:57.000Z
6333d6ae233402ab79d168f2,-1,-1,17,2022-09-28T13:07:58.000Z
6333d6b0233402ab79d168f6,-1,-1,8,2022-09-28T13:07:59.000Z
6333d6b1233402ab79d168f8,-1,-1,14,2022-09-28T13:08:00.000Z
6333d6b1233402ab79d168fb,-1,-1,22,2022-09-28T13:08:01.000Z
6333d6b2233402ab79d168fd,-1,-1,24,2022-09-28T13:08:02.000Z
6333d6b2233402ab79d168ff,-1,-1,25,2022-09-28T13:08:02.000Z
6333d6b2233402ab79d16901,-1,-1,28,2022-09-28T13:08:02.000Z
6333d6b4233402ab79d16906,-1,-1,37,2022-09-28T13:08:04.000Z
6333d6b4233402ab79d16908,-1,-1,38,2022-09-28T13:08:04.000Z
6333d6b6233402ab79d1690c,118.5,103.5,44,2022-09-28T13:08:05.000Z
6333d6b6233402ab79d1690e,-1,-1,45,2022-09-28T13:08:06.000Z
6333d6b6233402ab79d16910,-1,-1,46,2022-09-28T13:08:06.000Z
6333d6b8233402ab79d16914,-1,-1,50,2022-09-28T13:08:07.000Z
6333d6b8233402ab79d16916,-1,-1,51,2022-09-28T13:08:08.000Z
6333d6b9233402ab79d1691a,-1,-1,56,2022-09-28T13:08:09.000Z
6333d6b9233402ab79d1691c,-1,-1,57,2022-09-28T13:08:09.000Z
6333d6ba233402ab79d1691e,23.6,190,59,2022-09-28T13:08:09.000Z
6333d6bb233402ab79d16920,220.8,188.8,60,2022-09-28T13:08:10.000Z
6333e4bc233402ab79d16922,-1,-1,2,2022-09-28T14:07:56.000Z
6333e4bc233402ab79d16924,-1,-1,4,2022-09-28T14:07:56.000Z
6333e4bd233402ab79d16926,-1,-1,5,2022-09-28T14:07:57.000Z
6333e4bd233402ab79d16928,-1,-1,7,2022-09-28T14:07:57.000Z
6333e4be233402ab79d1692b,-1,-1,17,2022-09-28T14:07:58.000Z
6333e4c1233402ab79d1692f,-1,-1,8,2022-09-28T14:08:00.000Z
6333e4c1233402ab79d16931,-1,-1,14,2022-09-28T14:08:01.000Z
6333e4c2233402ab79d16934,-1,-1,22,2022-09-28T14:08:02.000Z
6333e4c2233402ab79d16936,-1,-1,24,2022-09-28T14:08:02.000Z
6333e4c3233402ab79d16938,-1,-1,25,2022-09-28T14:08:03.000Z
6333e4c3233402ab79d1693a,-1,-1,28,2022-09-28T14:08:03.000Z
6333e4c5233402ab79d1693f,-1,-1,37,2022-09-28T14:08:05.000Z
6333e4c5233402ab79d16941,-1,-1,38,2022-09-28T14:08:05.000Z
6333e4c7233402ab79d16945,118.5,103.5,44,2022-09-28T14:08:07.000Z
6333e4c7233402ab79d16947,-1,-1,45,2022-09-28T14:08:07.000Z
6333e4c8233402ab79d16949,-1,-1,46,2022-09-28T14:08:08.000Z
6333e4c9233402ab79d1694d,-1,-1,50,2022-09-28T14:08:09.000Z
6333e4c9233402ab79d1694f,-1,-1,51,2022-09-28T14:08:09.000Z
6333e4cb233402ab79d16953,-1,-1,56,2022-09-28T14:08:11.000Z
6333e4cb233402ab79d16955,-1,-1,57,2022-09-28T14:08:11.000Z
6333e4cc233402ab79d16957,23.6,190,59,2022-09-28T14:08:11.000Z
6333e4cd233402ab79d16959,220.8,188.8,60,2022-09-28T14:08:12.000Z
6333f2cc233402ab79d1695b,-1,-1,2,2022-09-28T15:07:56.000Z
6333f2cc233402ab79d1695d,-1,-1,4,2022-09-28T15:07:56.000Z
6333f2cd233402ab79d1695f,-1,-1,5,2022-09-28T15:07:57.000Z
6333f2cd233402ab79d16961,-1,-1,7,2022-09-28T15:07:57.000Z
6333f2ce233402ab79d16964,-1,-1,17,2022-09-28T15:07:58.000Z
6333f2d0233402ab79d16968,-1,-1,8,2022-09-28T15:08:00.000Z
6333f2d1233402ab79d1696a,-1,-1,14,2022-09-28T15:08:00.000Z
6333f2d2233402ab79d1696d,-1,-1,22,2022-09-28T15:08:02.000Z
6333f2d2233402ab79d1696f,-1,-1,24,2022-09-28T15:08:02.000Z
6333f2d2233402ab79d16971,-1,-1,25,2022-09-28T15:08:02.000Z
6333f2d2233402ab79d16973,-1,-1,28,2022-09-28T15:08:02.000Z
6333f2d4233402ab79d16978,-1,-1,37,2022-09-28T15:08:04.000Z
6333f2d4233402ab79d1697a,-1,-1,38,2022-09-28T15:08:04.000Z
6333f2d6233402ab79d1697e,118.5,103.5,44,2022-09-28T15:08:06.000Z
6333f2d6233402ab79d16980,-1,-1,45,2022-09-28T15:08:06.000Z
6333f2d7233402ab79d16982,-1,-1,46,2022-09-28T15:08:07.000Z
6333f2d8233402ab79d16986,-1,-1,50,2022-09-28T15:08:08.000Z
6333f2d8233402ab79d16988,-1,-1,51,2022-09-28T15:08:08.000Z
6333f2da233402ab79d1698c,-1,-1,56,2022-09-28T15:08:10.000Z
6333f2da233402ab79d1698e,-1,-1,57,2022-09-28T15:08:10.000Z
6333f2da233402ab79d16990,23.6,190,59,2022-09-28T15:08:10.000Z
6333f2db233402ab79d16992,220.8,189.2,60,2022-09-28T15:08:11.000Z
633400dc233402ab79d16994,-1,-1,2,2022-09-28T16:07:56.000Z
633400dc233402ab79d16996,-1,-1,4,2022-09-28T16:07:56.000Z
633400dd233402ab79d16998,-1,-1,5,2022-09-28T16:07:57.000Z
633400dd233402ab79d1699a,-1,-1,7,2022-09-28T16:07:57.000Z
633400de233402ab79d1699d,-1,-1,17,2022-09-28T16:07:58.000Z
633400e0233402ab79d169a1,-1,-1,8,2022-09-28T16:08:00.000Z
633400e1233402ab79d169a3,-1,-1,14,2022-09-28T16:08:00.000Z
633400e2233402ab79d169a6,-1,-1,22,2022-09-28T16:08:02.000Z
633400e2233402ab79d169a8,-1,-1,24,2022-09-28T16:08:02.000Z
633400e2233402ab79d169aa,-1,-1,25,2022-09-28T16:08:02.000Z
633400e2233402ab79d169ac,-1,-1,28,2022-09-28T16:08:02.000Z
633400e4233402ab79d169b1,-1,-1,37,2022-09-28T16:08:04.000Z
633400e4233402ab79d169b3,-1,-1,38,2022-09-28T16:08:04.000Z
633400e6233402ab79d169b7,118.5,103.5,44,2022-09-28T16:08:06.000Z
633400e6233402ab79d169b9,-1,-1,45,2022-09-28T16:08:06.000Z
633400e7233402ab79d169bb,-1,-1,46,2022-09-28T16:08:07.000Z
633400e8233402ab79d169bf,-1,-1,50,2022-09-28T16:08:08.000Z
633400e8233402ab79d169c1,-1,-1,51,2022-09-28T16:08:08.000Z
633400ea233402ab79d169c5,-1,-1,56,2022-09-28T16:08:09.000Z
633400ea233402ab79d169c7,-1,-1,57,2022-09-28T16:08:10.000Z
633400ea233402ab79d169c9,23.6,190,59,2022-09-28T16:08:10.000Z
633400eb233402ab79d169cb,220.8,189.2,60,2022-09-28T16:08:10.000Z
63340eec233402ab79d169cd,-1,-1,2,2022-09-28T17:07:56.000Z
63340eec233402ab79d169cf,-1,-1,4,2022-09-28T17:07:56.000Z
63340eed233402ab79d169d1,-1,-1,5,2022-09-28T17:07:57.000Z
63340eed233402ab79d169d3,-1,-1,7,2022-09-28T17:07:57.000Z
63340eee233402ab79d169d6,-1,-1,17,2022-09-28T17:07:58.000Z
63340ef0233402ab79d169da,-1,-1,8,2022-09-28T17:08:00.000Z
63340ef1233402ab79d169dc,-1,-1,14,2022-09-28T17:08:00.000Z
63340ef2233402ab79d169df,-1,-1,22,2022-09-28T17:08:02.000Z
63340ef2233402ab79d169e1,-1,-1,24,2022-09-28T17:08:02.000Z
63340ef2233402ab79d169e3,-1,-1,25,2022-09-28T17:08:02.000Z
63340ef2233402ab79d169e5,-1,-1,28,2022-09-28T17:08:02.000Z
63340ef4233402ab79d169ea,-1,-1,37,2022-09-28T17:08:04.000Z
63340ef5233402ab79d169ec,-1,-1,38,2022-09-28T17:08:05.000Z
63340ef6233402ab79d169f0,118.5,103.5,44,2022-09-28T17:08:06.000Z
63340ef6233402ab79d169f2,-1,-1,45,2022-09-28T17:08:06.000Z
63340ef7233402ab79d169f4,-1,-1,46,2022-09-28T17:08:07.000Z
63340ef8233402ab79d169f8,-1,-1,50,2022-09-28T17:08:08.000Z
63340ef8233402ab79d169fa,-1,-1,51,2022-09-28T17:08:08.000Z
63340efa233402ab79d169fe,-1,-1,56,2022-09-28T17:08:10.000Z
63340efa233402ab79d16a00,-1,-1,57,2022-09-28T17:08:10.000Z
63340efa233402ab79d16a02,23.6,190,59,2022-09-28T17:08:10.000Z
63340efb233402ab79d16a04,220.8,189.2,60,2022-09-28T17:08:11.000Z
63341cfc233402ab79d16a06,-1,-1,2,2022-09-28T18:07:56.000Z
63341cfc233402ab79d16a08,-1,-1,4,2022-09-28T18:07:56.000Z
63341cfd233402ab79d16a0a,-1,-1,5,2022-09-28T18:07:57.000Z
63341cfd233402ab79d16a0c,-1,-1,7,2022-09-28T18:07:57.000Z
63341cfe233402ab79d16a0f,-1,-1,17,2022-09-28T18:07:58.000Z
63341d00233402ab79d16a13,-1,-1,8,2022-09-28T18:08:00.000Z
63341d01233402ab79d16a15,-1,-1,14,2022-09-28T18:08:00.000Z
63341d02233402ab79d16a18,-1,-1,22,2022-09-28T18:08:02.000Z
63341d02233402ab79d16a1a,-1,-1,24,2022-09-28T18:08:02.000Z
63341d02233402ab79d16a1c,-1,-1,25,2022-09-28T18:08:02.000Z
63341d02233402ab79d16a1e,-1,-1,28,2022-09-28T18:08:02.000Z
63341d04233402ab79d16a23,-1,-1,37,2022-09-28T18:08:04.000Z
63341d04233402ab79d16a25,-1,-1,38,2022-09-28T18:08:04.000Z
63341d06233402ab79d16a29,118.5,103.5,44,2022-09-28T18:08:06.000Z
63341d06233402ab79d16a2b,-1,-1,45,2022-09-28T18:08:06.000Z
63341d06233402ab79d16a2d,-1,-1,46,2022-09-28T18:08:06.000Z
63341d08233402ab79d16a31,-1,-1,50,2022-09-28T18:08:08.000Z
63341d08233402ab79d16a33,-1,-1,51,2022-09-28T18:08:08.000Z
63341d09233402ab79d16a37,-1,-1,56,2022-09-28T18:08:09.000Z
63341d09233402ab79d16a39,-1,-1,57,2022-09-28T18:08:09.000Z
63341d0a233402ab79d16a3b,23.6,190,59,2022-09-28T18:08:10.000Z
63341d0b233402ab79d16a3d,220.8,189.2,60,2022-09-28T18:08:10.000Z
63342b0c233402ab79d16a3f,-1,-1,2,2022-09-28T19:07:56.000Z
63342b0c233402ab79d16a41,-1,-1,4,2022-09-28T19:07:56.000Z
63342b0d233402ab79d16a43,-1,-1,5,2022-09-28T19:07:57.000Z
63342b0d233402ab79d16a45,-1,-1,7,2022-09-28T19:07:57.000Z
63342b0e233402ab79d16a48,-1,-1,17,2022-09-28T19:07:58.000Z
63342b11233402ab79d16a4c,-1,-1,8,2022-09-28T19:08:00.000Z
63342b11233402ab79d16a4e,-1,-1,14,2022-09-28T19:08:01.000Z
63342b12233402ab79d16a51,-1,-1,22,2022-09-28T19:08:02.000Z
63342b12233402ab79d16a53,-1,-1,24,2022-09-28T19:08:02.000Z
63342b12233402ab79d16a55,-1,-1,25,2022-09-28T19:08:02.000Z
63342b13233402ab79d16a57,-1,-1,28,2022-09-28T19:08:03.000Z
63342b15233402ab79d16a5c,-1,-1,37,2022-09-28T19:08:05.000Z
63342b15233402ab79d16a5e,-1,-1,38,2022-09-28T19:08:05.000Z
63342b17233402ab79d16a62,118.5,103.5,44,2022-09-28T19:08:06.000Z
63342b17233402ab79d16a64,-1,-1,45,2022-09-28T19:08:07.000Z
63342b17233402ab79d16a66,-1,-1,46,2022-09-28T19:08:07.000Z
63342b19233402ab79d16a6a,-1,-1,50,2022-09-28T19:08:09.000Z
63342b19233402ab79d16a6c,-1,-1,51,2022-09-28T19:08:09.000Z
63342b1a233402ab79d16a70,-1,-1,56,2022-09-28T19:08:10.000Z
63342b1a233402ab79d16a72,-1,-1,57,2022-09-28T19:08:10.000Z
63342b1b233402ab79d16a74,23.6,190,59,2022-09-28T19:08:10.000Z
63342b1c233402ab79d16a76,220.8,189.2,60,2022-09-28T19:08:11.000Z
6334391c233402ab79d16a78,-1,-1,2,2022-09-28T20:07:56.000Z
6334391c233402ab79d16a7a,-1,-1,4,2022-09-28T20:07:56.000Z
6334391d233402ab79d16a7c,-1,-1,5,2022-09-28T20:07:57.000Z
6334391d233402ab79d16a7e,-1,-1,7,2022-09-28T20:07:57.000Z
6334391e233402ab79d16a81,-1,-1,17,2022-09-28T20:07:58.000Z
63343920233402ab79d16a85,-1,-1,8,2022-09-28T20:08:00.000Z
63343921233402ab79d16a87,-1,-1,14,2022-09-28T20:08:00.000Z
63343922233402ab79d16a8a,-1,-1,22,2022-09-28T20:08:02.000Z
63343922233402ab79d16a8c,-1,-1,24,2022-09-28T20:08:02.000Z
63343922233402ab79d16a8e,-1,-1,25,2022-09-28T20:08:02.000Z
63343922233402ab79d16a90,-1,-1,28,2022-09-28T20:08:02.000Z
63343924233402ab79d16a95,-1,-1,37,2022-09-28T20:08:04.000Z
63343925233402ab79d16a97,-1,-1,38,2022-09-28T20:08:04.000Z
63343926233402ab79d16a9b,118.5,103.5,44,2022-09-28T20:08:06.000Z
63343926233402ab79d16a9d,-1,-1,45,2022-09-28T20:08:06.000Z
63343927233402ab79d16a9f,-1,-1,46,2022-09-28T20:08:07.000Z
63343928233402ab79d16aa3,-1,-1,50,2022-09-28T20:08:08.000Z
63343928233402ab79d16aa5,-1,-1,51,2022-09-28T20:08:08.000Z
6334392a233402ab79d16aa9,-1,-1,56,2022-09-28T20:08:09.000Z
6334392a233402ab79d16aab,-1,-1,57,2022-09-28T20:08:10.000Z
6334392a233402ab79d16aad,23.6,190,59,2022-09-28T20:08:10.000Z
6334392b233402ab79d16aaf,220.8,189.2,60,2022-09-28T20:08:10.000Z
6334472c233402ab79d16ab1,-1,-1,2,2022-09-28T21:07:56.000Z
6334472c233402ab79d16ab3,-1,-1,4,2022-09-28T21:07:56.000Z
6334472d233402ab79d16ab5,-1,-1,5,2022-09-28T21:07:57.000Z
6334472d233402ab79d16ab7,-1,-1,7,2022-09-28T21:07:57.000Z
6334472e233402ab79d16aba,-1,-1,17,2022-09-28T21:07:58.000Z
63344730233402ab79d16abe,-1,-1,8,2022-09-28T21:08:00.000Z
63344731233402ab79d16ac0,-1,-1,14,2022-09-28T21:08:00.000Z
63344732233402ab79d16ac3,-1,-1,22,2022-09-28T21:08:02.000Z
63344732233402ab79d16ac5,-1,-1,24,2022-09-28T21:08:02.000Z
63344732233402ab79d16ac7,-1,-1,25,2022-09-28T21:08:02.000Z
63344732233402ab79d16ac9,-1,-1,28,2022-09-28T21:08:02.000Z
63344734233402ab79d16ace,-1,-1,37,2022-09-28T21:08:04.000Z
63344735233402ab79d16ad0,-1,-1,38,2022-09-28T21:08:05.000Z
63344736233402ab79d16ad4,118.5,103.5,44,2022-09-28T21:08:06.000Z
63344736233402ab79d16ad6,-1,-1,45,2022-09-28T21:08:06.000Z
63344737233402ab79d16ad8,-1,-1,46,2022-09-28T21:08:07.000Z
63344738233402ab79d16adc,-1,-1,50,2022-09-28T21:08:08.000Z
63344738233402ab79d16ade,-1,-1,51,2022-09-28T21:08:08.000Z
6334473a233402ab79d16ae2,-1,-1,56,2022-09-28T21:08:09.000Z
6334473a233402ab79d16ae4,-1,-1,57,2022-09-28T21:08:10.000Z
6334473a233402ab79d16ae6,23.6,190,59,2022-09-28T21:08:10.000Z
6334473c233402ab79d16ae8,220.8,189.2,60,2022-09-28T21:08:11.000Z
6334553c233402ab79d16aea,-1,-1,2,2022-09-28T22:07:56.000Z
6334553c233402ab79d16aec,-1,-1,4,2022-09-28T22:07:56.000Z
6334553d233402ab79d16aee,-1,-1,5,2022-09-28T22:07:57.000Z
6334553d233402ab79d16af0,-1,-1,7,2022-09-28T22:07:57.000Z
6334553e233402ab79d16af3,-1,-1,17,2022-09-28T22:07:58.000Z
63345540233402ab79d16af7,-1,-1,8,2022-09-28T22:08:00.000Z
63345541233402ab79d16af9,-1,-1,14,2022-09-28T22:08:00.000Z
63345542233402ab79d16afc,-1,-1,22,2022-09-28T22:08:02.000Z
63345542233402ab79d16afe,-1,-1,24,2022-09-28T22:08:02.000Z
63345542233402ab79d16b00,-1,-1,25,2022-09-28T22:08:02.000Z
63345542233402ab79d16b02,-1,-1,28,2022-09-28T22:08:02.000Z
63345544233402ab79d16b07,-1,-1,37,2022-09-28T22:08:04.000Z
63345545233402ab79d16b09,-1,-1,38,2022-09-28T22:08:04.000Z
63345546233402ab79d16b0d,118.5,103.5,44,2022-09-28T22:08:06.000Z
63345546233402ab79d16b0f,-1,-1,45,2022-09-28T22:08:06.000Z
63345547233402ab79d16b11,-1,-1,46,2022-09-28T22:08:07.000Z
63345548233402ab79d16b15,-1,-1,50,2022-09-28T22:08:08.000Z
63345548233402ab79d16b17,-1,-1,51,2022-09-28T22:08:08.000Z
6334554a233402ab79d16b1b,-1,-1,56,2022-09-28T22:08:09.000Z
6334554a233402ab79d16b1d,-1,-1,57,2022-09-28T22:08:10.000Z
