,Unnamed: 0,time,Voltage.name,Voltage,Current,Temperature,Time,SOC,SOCBound
1397,336727,2022-10-12 22:17:42,4组8号电池电压,3.213,0.6,31.15,83820,0.05999288988432597,0.025451839355875833
1398,337044,2022-10-12 22:18:42,4组8号电池电压,3.213,0.6,31.2,83880,0.059975387232219,0.025405338409890107
1399,337257,2022-10-12 22:19:42,4组8号电池电压,3.213,0.6,31.2,83940,0.059957854018258434,0.025359290358340926
1400,337471,2022-10-12 22:20:42,4组8号电池电压,3.214,0.6,31.2,84000,0.05994142220206869,0.025313689588442663
1401,337729,2022-10-12 22:21:42,4组8号电池电压,3.213,0.6,31.45,84060,0.05992400420601812,0.02526849207858323
1402,338090,2022-10-12 22:22:42,4组8号电池电压,3.213,0.6,31.45,84120,0.05990655509459922,0.025223729355804525
1403,338163,2022-10-12 22:23:42,4组8号电池电压,3.213,0.6,31.45,84180,0.059889075116864136,0.025179396139895942
1404,338415,2022-10-12 22:24:42,4组8号电池电压,3.213,0.6,31.45,84240,0.05987156451592235,0.025135487240683763
1405,338794,2022-10-12 22:25:42,4组8号电池电压,3.213,0.6,31.45,84300,0.05985402352906159,0.025091997556104695
1406,339075,2022-10-12 22:26:42,4组8号电池电压,3.213,0.6,31.45,84360,0.05983645238786545,0.025048922070328238
1407,339327,2022-10-12 22:27:42,4组8号电池电压,3.213,0.6,31.45,84420,0.05981885131832767,0.02500625585192704
1408,339431,2022-10-12 22:28:42,4组8号电池电压,3.214,0.6,31.45,84480,0.059802302630574455,0.024963994052093666
1409,339789,2022-10-12 22:29:42,4组8号电池电压,3.213,0.6,31.45,84540,0.059784640818369254,0.02492212051615679
1410,339972,2022-10-12 22:30:42,4组8号电池电压,3.213,0.6,31.45,84600,0.05976694973250969,0.024880642097015564
1411,340137,2022-10-12 22:31:42,4组8号电池电压,3.213,0.6,31.45,84660,0.059749229577701256,0.02483955418056754
1412,340386,2022-10-12 22:32:42,4组8号电池电压,3.213,0.6,31.45,84720,0.05973148055358494,0.02479885222870061
1413,340690,2022-10-12 22:33:42,4组8号电池电压,3.213,0.6,31.45,84780,0.05971370285483383,0.024758531777720826
1414,340843,2022-10-12 22:34:42,4组8号电池电压,3.213,0.6,31.45,84840,0.05969589667124712,0.024718588436819067
1415,341121,2022-10-12 22:35:42,4组8号电池电压,3.213,0.7,31.45,84900,0.05967812217997623,0.024679017886575623
1416,341379,2022-10-12 22:36:42,4组8号电池电压,3.213,0.7,31.45,84960,0.05965475502279642,0.02463987181431871
1417,341685,2022-10-12 22:37:42,4组8号电池电压,3.214,0.6,31.45,85020,0.059632335200664084,0.0246011441104966
1418,341949,2022-10-12 22:38:42,4组8号电池电压,3.213,0.6,31.45,85080,0.059614429516716555,0.024562764328917637
1419,342198,2022-10-12 22:39:42,4组8号电池电压,3.213,0.6,31.45,85140,0.059596496146028105,0.024524739491351658
1420,342262,2022-10-12 22:40:42,4组8号电池电压,3.213,0.6,31.45,85200,0.05957853525350517,0.02448706563668749
1421,342583,2022-10-12 22:41:42,4组8号电池电压,3.213,0.6,31.45,85260,0.05956054699727778,0.02444973886645608
1422,342743,2022-10-12 22:42:42,4组8号电池电压,3.213,0.6,31.45,85320,0.05954253153126954,0.02441275534360842
1423,342952,2022-10-12 22:43:42,4组8号电池电压,3.213,0.6,31.45,85380,0.05952448900527088,0.02437611129129836
1424,343247,2022-10-12 22:44:42,4组8号电池电压,3.214,0.6,31.45,85440,0.059507410207879974,0.024339802991694318
1425,343637,2022-10-12 22:45:42,4组8号电池电压,3.213,0.6,31.45,85500,0.059489312894670014,0.02430381747576246
1426,343704,2022-10-12 22:46:42,4组8号电池电压,3.213,0.6,31.45,85560,0.05947118895394852,0.024268160563392437
1427,344069,2022-10-12 22:47:42,4组8号电池电压,3.213,0.6,31.5,85620,0.05945306945480323,0.02423282392803717
1428,344299,2022-10-12 22:48:42,4组8号电池电压,3.213,0.6,31.5,85680,0.059434923397171595,0.024197808601127767
1429,344441,2022-10-12 22:49:42,4组8号电池电压,3.213,0.6,31.5,85740,0.059416750909734056,0.024163111147379797
1430,344735,2022-10-12 22:50:42,4组8号电池电压,3.214,0.6,31.0,85800,0.05939920744005789,0.024128775530754844
1431,345104,2022-10-12 22:51:42,4组8号电池电压,3.213,0.7,31.0,85860,0.059380737715043756,0.024094744820293373
1432,345257,2022-10-12 22:52:42,4组8号电池电压,3.213,0.6,30.95,85920,0.05935658628678526,0.024061079268493282
1433,345482,2022-10-12 22:53:42,4组8号电池电压,3.213,0.6,31.0,85980,0.05933801558456255,0.02402771506050063
1434,345640,2022-10-12 22:54:42,4组8号电池电压,3.213,0.6,31.0,86040,0.05931942083663011,0.023994654073907145
1435,345907,2022-10-12 22:55:42,4组8号电池电压,3.213,0.6,31.0,86100,0.05930080213154619,0.023961893125848666
1436,346247,2022-10-12 22:56:42,4组8号电池电压,3.213,0.6,31.0,86160,0.05928215955256762,0.02392942908129564
1437,346529,2022-10-12 22:57:42,4组8号电池电压,3.213,0.6,31.0,86220,0.05926349317990361,0.023897258852163934
1438,346593,2022-10-12 22:58:42,4组8号电池电压,3.213,0.6,31.0,86280,0.059244803090760134,0.023865379396426474
1439,346865,2022-10-12 22:59:42,4组8号电池电压,3.213,0.6,31.0,86340,0.05922608935938298,0.02383378771724494
1440,347193,2022-10-12 23:00:42,4组8号电池电压,3.212,0.7,31.0,86400,0.0592064977060159,0.023802480862121125
1441,347410,2022-10-12 23:01:42,4组8号电池电压,3.213,0.7,31.0,86460,0.05918221913200983,0.023771510847427096
1442,347619,2022-10-12 23:02:42,4组8号电池电压,3.213,0.6,31.0,86520,0.05915786601168893,0.023740865591739123
1443,347839,2022-10-12 23:03:42,4组8号电池电压,3.213,0.6,31.0,86580,0.05913906834166221,0.0237104948753463
1444,348073,2022-10-12 23:04:42,4组8号电池电压,3.213,0.6,30.95,86640,0.05912021904834957,0.02368040107050568
1445,348271,2022-10-12 23:05:42,4组8号电池电压,3.213,0.6,30.95,86700,0.059101346578394796,0.023650577093893534
1446,348537,2022-10-12 23:06:42,4组8号电池电压,3.213,0.6,30.9,86760,0.05908242304734282,0.02362102479138344
1447,348963,2022-10-12 23:07:42,4组8号电池电压,3.213,0.6,30.9,86820,0.059063476603626604,0.02359173717248893
1448,348992,2022-10-12 23:08:42,4组8号电池电压,3.213,0.6,30.9,86880,0.05904450729292388,0.023562711618610968
1449,349254,2022-10-12 23:09:42,4组8号电池电压,3.213,0.6,30.9,86940,0.059025515158366335,0.023533945548545914
1450,349639,2022-10-12 23:10:42,4组8号电池电压,3.213,0.6,30.9,87000,0.05900650024057045,0.02350543641780799
1451,349842,2022-10-12 23:11:42,4组8号电池电压,3.213,0.6,30.9,87060,0.05898746257766749,0.023477181717966564
1452,350044,2022-10-12 23:12:42,4组8号电池电压,3.213,0.6,30.9,87120,0.05896840220533265,0.02344917897599756
1453,350319,2022-10-12 23:13:42,4组8号电池电压,3.213,0.6,30.85,87180,0.058949292154802664,0.023421430208277277
1454,350496,2022-10-12 23:14:42,4组8号电池电压,3.213,0.6,30.85,87240,0.05893015960972897,0.023393928738846628
1455,350721,2022-10-12 23:15:42,4组8号电池电压,3.212,0.6,30.85,87300,0.05891016313764594,0.023366672193052836
1456,351110,2022-10-12 23:16:42,4组8号电池电压,3.213,0.6,30.85,87360,0.058890986192227,0.023339664688769714
1457,351240,2022-10-12 23:17:42,4组8号电池电压,3.213,0.6,30.75,87420,0.05887173387258732,0.023312906209759728
1458,351534,2022-10-12 23:18:42,4组8号电池电压,3.213,0.6,30.75,87480,0.05885245943674069,0.02328638601050352
1459,351848,2022-10-12 23:19:42,4组8号电池电压,3.213,0.6,30.8,87540,0.05883318911859592,0.023260097451541437
1460,351946,2022-10-12 23:20:42,4组8号电池电压,3.213,0.6,30.8,87600,0.05881389656848294,0.02323404252732983
1461,352120,2022-10-12 23:21:42,4组8号电池电压,3.213,0.6,30.75,87660,0.05879455582336071,0.02320822341507591
1462,352503,2022-10-12 23:22:42,4组8号电池电压,3.213,0.6,30.75,87720,0.05877519300744246,0.023182633758943035
1463,352723,2022-10-12 23:23:42,4组8号电池电压,3.213,0.6,30.75,87780,0.05875580812659522,0.02315727142672161
1464,352964,2022-10-12 23:24:42,4组8号电池电压,3.213,0.7,30.75,87840,0.05873645191385354,0.02313213431503303
1465,353177,2022-10-12 23:25:42,4组8号电池电压,3.213,0.6,30.75,87900,0.05871144040149422,0.02310726098707487
1466,353450,2022-10-12 23:26:42,4组8号电池电压,3.213,0.6,30.75,87960,0.058691991897109774,0.023082607921802462
1467,353787,2022-10-12 23:27:42,4组8号电池电压,3.213,0.6,30.75,88020,0.05867252129129477,0.023058173550915093
1468,353909,2022-10-12 23:28:42,4组8号电池电压,3.213,0.6,30.75,88080,0.058653028581218104,0.023033955887128237
1469,354087,2022-10-12 23:29:42,4组8号电池电压,3.213,0.6,30.7,88140,0.05863348876092767,0.023009957249087717
1470,354436,2022-10-12 23:30:42,4组8号电池电压,3.213,0.6,30.7,88200,0.05861392695089507,0.022986171574419068
1471,354668,2022-10-12 23:31:42,4组8号电池电压,3.213,0.7,30.7,88260,0.058594392407577585,0.022962596950280276
1472,354864,2022-10-12 23:32:42,4组8号电池电压,3.213,0.6,30.7,88320,0.05856920160196318,0.022939270433460793
1473,355101,2022-10-12 23:33:42,4组8号电池电压,3.213,0.6,30.7,88380,0.058549575699381164,0.02291615044459273
1474,355334,2022-10-12 23:34:42,4组8号电池电压,3.213,0.6,30.7,88440,0.058529927708257115,0.02289323556245393
1475,355612,2022-10-12 23:35:42,4组8号电池电压,3.213,0.6,30.65,88500,0.05851023331704425,0.02287052819467575
1476,355738,2022-10-12 23:36:42,4组8号电池电压,3.213,0.6,30.65,88560,0.05849051692008544,0.022848022479400747
1477,356179,2022-10-12 23:37:42,4组8号电池电压,3.212,0.6,30.6,88620,0.058470001828478335,0.022825720846764572
1478,356252,2022-10-12 23:38:42,4组8号电池电压,3.213,0.6,30.65,88680,0.0584502415577959,0.02280361836057418
1479,356457,2022-10-12 23:39:42,4组8号电池电压,3.213,0.6,30.6,88740,0.05843043535299831,0.022781716424275143
1480,356783,2022-10-12 23:40:42,4组8号电池电压,3.213,0.6,30.6,88800,0.05841060714443556,0.022760009298446147
1481,357133,2022-10-12 23:41:42,4组8号电池电压,3.213,0.6,30.6,88860,0.058390756898368375,0.022738495302764665
1482,357278,2022-10-12 23:42:42,4组8号电池电压,3.213,0.7,30.6,88920,0.058370931794356,0.022717172778147703
1483,357551,2022-10-12 23:43:42,4组8号电池电压,3.212,0.6,30.6,88980,0.058344718856295504,0.02269607656211356
1484,357834,2022-10-12 23:44:42,4组8号电池电压,3.213,0.6,30.6,89040,0.058324803461266485,0.02267517260414364
1485,358055,2022-10-12 23:45:42,4组8号电池电压,3.213,0.6,30.6,89100,0.05830486583141296,0.022654454909632877
1486,358244,2022-10-12 23:46:42,4组8号电池电压,3.212,0.6,30.6,89160,0.05828418668807742,0.022633921905880712
1487,358456,2022-10-12 23:47:42,4组8号电池电压,3.212,0.6,30.6,89220,0.05826348892267968,0.022613576615181322
1488,358643,2022-10-12 23:48:42,4组8号电池电压,3.213,0.7,30.55,89280,0.05824350772215779,0.022593421501046252
1489,358927,2022-10-12 23:49:42,4组8号电池电压,3.212,0.7,30.55,89340,0.058217205620109805,0.022573481710060832
1490,359317,2022-10-12 23:50:42,4组8号电池电压,3.211,0.6,30.55,89400,0.058190135972793315,0.022553759290230655
1491,359537,2022-10-12 23:51:42,4组8号电池电压,3.213,0.6,30.5,89460,0.05817002019919733,0.022534225852654972
1492,359640,2022-10-12 23:52:42,4组8号电池电压,3.213,0.6,30.5,89520,0.05814988196450464,0.02251486753968397
1493,359824,2022-10-12 23:53:42,4组8号电池电压,3.212,0.6,30.5,89580,0.05812902800716104,0.022495682913972616
1494,360108,2022-10-12 23:54:42,4组8号电池电压,3.213,0.6,30.5,89640,0.05810884469789431,0.02247667478096877
1495,360364,2022-10-12 23:55:42,4组8号电池电压,3.212,0.6,30.5,89700,0.05808795239133856,0.02245783747718
1496,360700,2022-10-12 23:56:42,4组8号电池电压,3.213,0.6,30.5,89760,0.058067723731907266,0.022439173752297214
1497,360878,2022-10-12 23:57:42,4组8号电池电压,3.213,0.6,30.5,89820,0.05804747229613511,0.022420678067671892
1498,361159,2022-10-12 23:58:42,4组8号电池电压,3.211,0.6,30.5,89880,0.058025845540201376,0.022402349070712875
1499,361281,2022-10-12 23:59:42,4组8号电池电压,3.213,0.6,30.5,89940,0.05800554829138268,0.02238419343359403
1500,361691,2022-10-13 00:00:42,4组8号电池电压,3.213,0.6,30.5,90000,0.05798522805173912,0.022366201761908965
1501,361916,2022-10-13 00:01:42,4组8号电池电压,3.269,-81.1,30.5,90060,0.05796661682849608,0.022348372751068143
1502,362069,2022-10-13 00:02:42,4组8号电池电压,3.287,-81.1,30.45,90120,0.06254143350920154,0.022336626716410415
1503,362436,2022-10-13 00:03:42,4组8号电池电压,3.291,-80.8,30.45,90180,0.06711763076185485,0.022329358880230354
1504,362581,2022-10-13 00:04:42,4组8号电池电压,3.293,-80.5,30.45,90240,0.07167361977023073,0.022320920524993862
1505,362714,2022-10-13 00:05:42,4组8号电池电压,3.294,-80.5,30.45,90300,0.07621646289409677,0.02231558587231654
1506,363024,2022-10-13 00:06:42,4组8号电池电压,3.297,-80.4,30.45,90360,0.08076394307929109,0.0223124931727339
1507,363346,2022-10-13 00:07:42,4组8号电池电压,3.295,-80.4,30.45,90420,0.0853050149464185,0.022309408653746275
1508,363663,2022-10-13 00:08:42,4组8号电池电压,3.303,-80.6,30.45,90480,0.08985755127543905,0.022309361789728737
1509,363862,2022-10-13 00:09:42,4组8号电池电压,3.306,-80.7,30.5,90540,0.0944209134727741,0.022309210845549668
1510,364136,2022-10-13 00:10:42,4组8号电池电压,3.31,-80.4,30.5,90600,0.09898926208111136,0.022308878744629574
1511,364209,2022-10-13 00:11:42,4组8号电池电压,3.313,-80.6,30.5,90660,0.10353994263042472,0.022308315563669263
1512,364504,2022-10-13 00:12:42,4组8号电池电压,3.312,-80.4,30.5,90720,0.10810106954392792,0.02230757177488665
1513,364702,2022-10-13 00:13:42,4组8号电池电压,3.318,-80.6,30.5,90780,0.11265042216145,0.022306371909447835
1514,365001,2022-10-13 00:14:42,4组8号电池电压,3.321,-80.0,30.5,90840,0.11721130659426772,0.02230510789031085
1515,365206,2022-10-13 00:15:42,4组8号电池电压,3.322,-80.3,30.6,90900,0.12173809059076027,0.02230354803070858
1516,365543,2022-10-13 00:16:42,4组8号电池电压,3.326,-80.2,30.6,90960,0.12628205565447165,0.02230182558558192
1517,365698,2022-10-13 00:17:42,4组8号电池电压,3.328,-80.3,30.6,91020,0.13081923910759138,0.022299346408982058
1518,365964,2022-10-13 00:18:42,4组8号电池电压,3.333,-80.3,30.6,91080,0.13536267022460713,0.02229675327592097
1519,366210,2022-10-13 00:19:42,4组8号电池电压,3.335,-79.8,30.55,91140,0.1399084109007244,0.022295895667557165
1520,366380,2022-10-13 00:20:42,4组8号电池电压,3.335,-80.1,30.6,91200,0.14442533579719233,0.02229486944071093
1521,366596,2022-10-13 00:21:42,4组8号电池电压,3.336,-79.7,30.6,91260,0.14895860925469948,0.02229362711786361
1522,366919,2022-10-13 00:22:42,4组8号电池电压,3.338,-80.1,30.65,91320,0.15346874660467807,0.02229204603227157
1523,367104,2022-10-13 00:23:42,4组8号电池电压,3.34,-79.8,30.65,91380,0.15800112330076094,0.022290284628830537
1524,367426,2022-10-13 00:24:42,4组8号电池电压,3.341,-79.6,30.65,91440,0.16251610860883883,0.022288457328099285
1525,367699,2022-10-13 00:25:42,4组8号电池电压,3.344,-79.4,30.65,91500,0.16701933446705464,0.022286294605453935
1526,367940,2022-10-13 00:26:42,4组8号电池电压,3.351,-79.9,30.7,91560,0.171511557580362,0.0222833620519998
1527,368194,2022-10-13 00:27:42,4组8号电池电压,3.351,-79.4,30.7,91620,0.17603203606315454,0.02228086802651333
1528,368403,2022-10-13 00:28:42,4组8号电池电压,3.349,-79.6,30.7,91680,0.1805224371154659,0.02227789535806344
1529,368705,2022-10-13 00:29:42,4组8号电池电压,3.351,-79.6,30.75,91740,0.18502321639051847,0.022274013926100754
1530,368968,2022-10-13 00:30:42,4组8号电池电压,3.354,-79.3,30.75,91800,0.1895296377934645,0.022273295258099228
1531,369058,2022-10-13 00:31:42,4组8号电池电压,3.356,-79.7,30.75,91860,0.1940190783181457,0.02227257598787048
1532,369264,2022-10-13 00:32:42,4组8号电池电压,3.357,-79.3,30.75,91920,0.19853072930454965,0.022271714416936435
1533,369577,2022-10-13 00:33:42,4组8号电池电压,3.359,-79.3,30.7,91980,0.20301890351194618,0.02227055436312885
1534,369743,2022-10-13 00:34:42,4组8号电池电压,3.36,-79.1,30.75,92040,0.20750681502900825,0.022269198111491514
1535,370003,2022-10-13 00:35:42,4组8号电池电压,3.359,-79.6,30.8,92100,0.21198260475567465,0.02226757806041104
1536,370267,2022-10-13 00:36:42,4组8号电池电压,3.36,-79.3,30.85,92160,0.21648541715537054,0.022265188321727674
1537,370553,2022-10-13 00:37:42,4组8号电池电压,3.364,-79.2,30.8,92220,0.22097145985564853,0.0222626994437682
1538,370778,2022-10-13 00:38:42,4组8号电池电压,3.363,-79.5,30.85,92280,0.22545052136852195,0.02225964089208775
1539,371121,2022-10-13 00:39:42,4组8号电池电压,3.365,-79.0,30.9,92340,0.2299521362359799,0.022259126478250697
1540,371230,2022-10-13 00:40:42,4组8号电池电压,3.365,-79.4,30.95,92400,0.23442550904635648,0.02225861740727598
1541,371601,2022-10-13 00:41:42,4组8号电池电压,3.365,-79.2,30.95,92460,0.23892129202674908,0.022258081714016106
1542,371750,2022-10-13 00:42:42,4组8号电池电压,3.368,-79.1,31.0,92520,0.2434051029952872,0.022257183789859
1543,371967,2022-10-13 00:43:42,4组8号电池电压,3.366,-79.5,30.95,92580,0.24788221147518177,0.022256187819829923
1544,372266,2022-10-13 00:44:42,4组8号电池电压,3.367,-78.9,31.15,92640,0.2523826177531978,0.022255073237221555
1545,372564,2022-10-13 00:45:42,4组8号电池电压,3.365,-79.2,31.3,92700,0.2568486413197763,0.022253661630137277
1546,372782,2022-10-13 00:46:42,4组8号电池电压,3.365,-79.2,31.3,92760,0.26133063431852377,0.022251854770668916
1547,372946,2022-10-13 00:47:42,4组8号电池电压,3.367,-79.2,31.35,92820,0.2658120543809074,0.022249490244184343
1548,373166,2022-10-13 00:48:42,4组8号电池电压,3.37,-79.0,31.35,92880,0.27029328092807264,0.022246627229273813
1549,373337,2022-10-13 00:49:42,4组8号电池电压,3.369,-79.5,31.25,92940,0.2747700328903113,0.02224658064407314
1550,373700,2022-10-13 00:50:42,4组8号电池电压,3.37,-78.9,31.25,93000,0.27927364733557836,0.022246302189751335
1551,373876,2022-10-13 00:51:42,4组8号电池电压,3.37,-79.5,31.2,93060,0.28374209465570627,0.022245826999737463
1552,374197,2022-10-13 00:52:42,4组8号电池电压,3.367,-79.2,31.15,93120,0.28824325133127054,0.022245206638267224
1553,374499,2022-10-13 00:53:42,4组8号电池电压,3.37,-79.4,31.1,93180,0.2927256778701376,0.022244018964472864
1554,374681,2022-10-13 00:54:42,4组8号电池电压,3.37,-79.1,31.05,93240,0.2972180978898235,0.022242452217611976
1555,374965,2022-10-13 00:55:42,4组8号电池电压,3.367,-79.1,31.0,93300,0.30169105477562574,0.022240256780358764
1556,375142,2022-10-13 00:56:42,4组8号电池电压,3.373,-79.5,31.0,93360,0.30616388071333545,0.022237295201727986
1557,375296,2022-10-13 00:57:42,4组8号电池电压,3.367,-79.1,30.9,93420,0.31065559585263525,0.022233534737139245
1558,375583,2022-10-13 00:58:42,4组8号电池电压,3.368,-79.0,30.95,93480,0.31512589502357463,0.02223012644573797
1559,375880,2022-10-13 00:59:42,4组8号电池电压,3.371,-79.3,31.0,93540,0.31960261207887364,0.02223017116386634
1560,376166,2022-10-13 01:00:42,4组8号电池电压,3.367,-79.2,30.95,93600,0.3240947735192455,0.022230129192004417
1561,376289,2022-10-13 01:01:42,4组8号电池电压,3.369,-78.8,31.0,93660,0.3285805159792334,0.022229958046205082
1562,376445,2022-10-13 01:02:42,4组8号电池电压,3.371,-79.4,30.95,93720,0.3330422926559171,0.022229553372470526
1563,376807,2022-10-13 01:03:42,4组8号电池电压,3.368,-78.9,31.0,93780,0.33753678461523495,0.022228885186062024
1564,377018,2022-10-13 01:04:42,4组8号电池电压,3.365,-79.1,30.95,93840,0.34200081149952444,0.022227799892195987
1565,377180,2022-10-13 01:05:42,4组8号电池电压,3.371,-79.4,30.9,93900,0.34647603798329424,0.022226416442782608
1566,377600,2022-10-13 01:06:42,4组8号电池电压,3.37,-78.8,30.9,93960,0.35096626484817667,0.022224278956532145
1567,377816,2022-10-13 01:07:42,4组8号电池电压,3.367,-79.2,30.9,94020,0.35542103376967865,0.02222177719261708
1568,378020,2022-10-13 01:08:42,4组8号电池电压,3.368,-79.3,30.8,94080,0.3599090821509608,0.02222184117862492
1569,378282,2022-10-13 01:09:42,4组8号电池电压,3.368,-79.3,30.85,94140,0.36440187438599686,0.022221874555255674
1570,378582,2022-10-13 01:10:42,4组8号电池电压,3.37,-78.8,30.75,94200,0.3688929762377927,0.02222178866794376
1571,378829,2022-10-13 01:11:42,4组8号电池电压,3.368,-79.0,30.75,94260,0.373354471558905,0.022221550133984556
1572,379004,2022-10-13 01:12:42,4组8号电池电压,3.372,-79.4,30.65,94320,0.3778258127640324,0.022221028593048187
1573,379172,2022-10-13 01:13:42,4组8号电池电压,3.371,-78.9,30.75,94380,0.3823191210972686,0.02222025231519582
1574,379341,2022-10-13 01:14:42,4组8号电池电压,3.371,-79.1,30.8,94440,0.3867828049701487,0.02221894399512257
1575,379720,2022-10-13 01:15:42,4组8号电池电压,3.369,-79.2,30.9,94500,0.3912572334204806,0.022217376393979325
1576,379982,2022-10-13 01:16:42,4组8号电池电压,3.372,-78.8,30.85,94560,0.39573592488319714,0.02221495171561898
1577,380215,2022-10-13 01:17:42,4组8号电池电压,3.372,-79.2,30.8,94620,0.4001915382051005,0.022212442985351306
1578,380415,2022-10-13 01:18:42,4组8号电池电压,3.373,-78.9,31.0,94680,0.4046796350919359,0.02221248971582283
1579,380716,2022-10-13 01:19:42,4组8号电池电压,3.37,-78.7,31.15,94740,0.4091505852508164,0.02221248885991533
1580,380849,2022-10-13 01:20:42,4组8号电池电压,3.373,-79.2,31.1,94800,0.4136088686871708,0.022212314204941092
1581,381177,2022-10-13 01:21:42,4组8号电池电压,3.371,-79.3,31.0,94860,0.4180937311338629,0.022211923160631124
1582,381481,2022-10-13 01:22:42,4组8号电池电压,3.373,-78.8,31.1,94920,0.42258389339064373,0.022211261861220074
1583,381662,2022-10-13 01:23:42,4组8号电池电压,3.375,-79.2,31.3,94980,0.4270460994863741,0.02221028813700058
1584,381794,2022-10-13 01:24:42,4组8号电池电压,3.372,-78.9,31.65,95040,0.431531236151887,0.022208902827757518
1585,382022,2022-10-13 01:25:42,4组8号电池电压,3.374,-78.7,31.6,95100,0.43599910098618555,0.022207208869062554
1586,382321,2022-10-13 01:26:42,4组8号电池电压,3.376,-79.2,32.0,95160,0.44045664339087703,0.02220454788892615
1587,382523,2022-10-13 01:27:42,4组8号电池电压,3.373,-79.2,32.05,95220,0.44494976914162543,0.022204612608281233
1588,382837,2022-10-13 01:28:42,4组8号电池电压,3.374,-78.7,32.15,95280,0.44944246558786244,0.022204643547537185
1589,383137,2022-10-13 01:29:42,4组8号电池电压,3.375,-78.7,32.2,95340,0.45390626101966275,0.022204564334509687
1590,383416,2022-10-13 01:30:42,4组8号电池电压,3.377,-79.0,32.25,95400,0.458369799811887,0.02220434250171375
1591,383450,2022-10-13 01:31:42,4组8号电池电压,3.377,-78.6,32.35,95460,0.46284976326500166,0.022203743943418154
1592,383791,2022-10-13 01:32:42,4组8号电池电压,3.378,-78.8,32.35,95520,0.4673072064876987,0.022203143915593238
1593,384115,2022-10-13 01:33:42,4组8号电池电压,3.382,-79.0,32.45,95580,0.47177613900949394,0.022202012340985587
1594,384236,2022-10-13 01:34:42,4组8号电池电压,3.377,-78.7,32.45,95640,0.4762547715733758,0.02220032769945201
1595,384632,2022-10-13 01:35:42,4组8号电池电压,3.382,-78.5,32.55,95700,0.4807176615405408,0.022198330917695196
1596,384791,2022-10-13 01:36:42,4组8号电池电压,3.379,-78.6,32.55,95760,0.4851674069544666,0.022195138518211793
1597,384956,2022-10-13 01:37:42,4组8号电池电压,3.381,-78.8,32.65,95820,0.4896284199057459,0.022195181537955293
1598,385134,2022-10-13 01:38:42,4组8号电池电压,3.379,-79.1,32.7,95880,0.4941005379187626,0.022195165640944387
1599,385583,2022-10-13 01:39:42,4组8号电池电压,3.38,-78.9,32.75,95940,0.49858924182065556,0.0221949580389715
1600,385689,2022-10-13 01:40:42,4组8号电池电压,3.385,-78.5,32.8,96000,0.5030671446018844,0.02219469228793561
1601,385931,2022-10-13 01:41:42,4组8号电池电压,3.384,-78.7,32.85,96060,0.5075218566320702,0.022193976787475974
1602,386316,2022-10-13 01:42:42,4组8号电池电压,3.382,-79.0,32.95,96120,0.5119877483356626,0.022193003258215462
1603,386561,2022-10-13 01:43:42,4组8号电池电压,3.383,-78.4,32.95,96180,0.5164704458645545,0.022191569917429276
1604,386765,2022-10-13 01:44:42,4组8号电池电压,3.385,-78.5,33.05,96240,0.5209196559249907,0.022189549700869185
1605,387029,2022-10-13 01:45:42,4组8号电池电压,3.387,-78.7,33.05,96300,0.5253747351235729,0.022186944441210797
1606,387112,2022-10-13 01:46:42,4组8号电池电压,3.386,-79.0,33.15,96360,0.5298438102342405,0.022187009305957663
1607,387329,2022-10-13 01:47:42,4组8号电池电压,3.39,-78.9,33.1,96420,0.5343295843671119,0.022187023325759232
1608,387594,2022-10-13 01:48:42,4组8号电池电压,3.391,-78.4,33.2,96480,0.5388099851587815,0.022186945893983456
1609,387881,2022-10-13 01:49:42,4组8号电池电压,3.392,-78.4,33.2,96540,0.5432620157299518,0.022186623518152662
1610,388165,2022-10-13 01:50:42,4组8号电池电压,3.39,-78.5,33.25,96600,0.5477139340874705,0.022186053228109508
1611,388295,2022-10-13 01:51:42,4组8号电池电压,3.391,-78.9,33.3,96660,0.5521717847861279,0.022185231252073535
1612,388559,2022-10-13 01:52:42,4组8号电池电压,3.392,-78.8,33.35,96720,0.5566526179628725,0.022183976014569517
1613,388821,2022-10-13 01:53:42,4组8号电池电压,3.392,-78.7,33.4,96780,0.5611279837482122,0.02218227572159411
1614,389078,2022-10-13 01:54:42,4组8号电池电压,3.396,-78.3,33.45,96840,0.5655988687564393,0.022180164247681065
1615,389230,2022-10-13 01:55:42,4组8号电池电压,3.395,-78.8,33.5,96900,0.5700471487449674,0.022177129376838262
1616,389542,2022-10-13 01:56:42,4组8号电池电压,3.388,-78.9,33.55,96960,0.5745233851195182,0.02217715636969836
1617,389862,2022-10-13 01:57:42,4组8号电池电压,3.393,-78.8,33.6,97020,0.5790056512557609,0.022177067127733964
1618,389977,2022-10-13 01:58:42,4组8号电池电压,3.392,-78.8,33.65,97080,0.5834823625622952,0.02217681468351461
1619,390202,2022-10-13 01:59:42,4组8号电池电压,3.395,-78.8,33.7,97140,0.5879596082427321,0.02217635800639528
1620,390526,2022-10-13 02:00:42,4组8号电池电压,3.393,-78.5,33.75,97200,0.5924368533145471,0.022175652184257804
1621,390900,2022-10-13 02:01:42,4组8号电池电压,3.395,-78.2,33.75,97260,0.596897427844968,0.022174548203643507
1622,391126,2022-10-13 02:02:42,4组8号电池电压,3.395,-78.2,33.8,97320,0.6013411743581215,0.022173191975056114
